"","main_category","state","backers","country","usd_pledged_real","usd_goal_real","date_diff"
"222227",5,0,4,22,22,2500,15
"222230",7,1,1175,22,106429,1e+05,32
"222244",9,0,14,2,948.34,7009.18,28
"222257",5,1,35,22,1303,200,20
"222279",7,3,6,22,161,5000,20
"222291",13,0,1,22,35,5000,30
"222298",9,0,25,22,2128,15000,32
"222300",2,0,6,22,202,450,32
"222311",7,0,5,22,166,35000,32
"222320",7,3,7,22,2110,18000,30
"222330",6,3,36,8,830.14,5556.48,30
"222332",12,3,98,22,8084,25000,37
"222338",7,3,11,22,485,19999,30
"222345",11,0,0,22,0,15000,60
"222375",13,1,172,22,16423,3000,30
"222398",4,0,17,22,864,2000,30
"222414",13,1,88,22,20783.65,17000,30
"222434",7,0,11,22,655,30000,45
"222437",11,3,0,22,0,1000,30
"222442",1,0,2,22,55,4500,30
"222443",1,0,1,22,1,20000,60
"222452",11,0,0,22,0,15000,30
"222453",6,0,0,4,0,512.3,30
"222462",9,0,3,22,30,5000,60
"222464",13,0,0,22,0,10000,60
"222467",13,1,22,22,700,700,30
"222477",6,0,1,22,1,3000,42
"222483",5,0,54,6,1448.87,21260.09,30
"222493",7,1,19,22,1940,1250,40
"222498",14,0,0,22,0,2000,30
"222510",6,0,16,22,1124,5000,36
"222545",7,0,1,22,1,1000,50
"222561",14,3,49,10,4865.13,216484.58,50
"222563",11,1,11,22,555,500,29
"222568",7,1,22,22,3950,2300,23
"222585",13,1,5,22,420,400,30
"222632",13,1,118,2,5183.28,1429.08,30
"222638",5,2,41,22,8463,12500,36
"222647",11,1,114,22,8157,8000,16
"222667",11,0,0,22,0,5000,30
"222686",11,1,38,22,1291,1000,30
"222726",14,0,0,22,0,50000,30
"222751",6,0,1,2,17.24,180.64,30
"222755",9,0,21,22,1061,20000,30
"222756",2,1,316,22,8695.63,4000,60
"222760",9,0,2,22,75,5000,30
"222764",15,1,71,10,4736.51,3777.12,36
"222766",7,0,24,22,1801,12500,30
"222767",5,3,2,22,300,34950,30
"222775",13,1,15,22,4702,3500,25
"222782",8,0,40,10,3081.25,30958.17,30
"222786",7,0,4,22,14,350,29
"222799",11,1,10,22,5550,5000,40
"222808",6,1,25,22,1065,1000,60
"222827",11,1,18,22,2072,2000,17
"222852",8,0,41,22,1343,3000,30
"222858",7,1,2,22,80,50,30
"222865",14,0,1,12,1.09,76587.27,30
"222875",9,0,13,22,234,500,27
"222879",7,0,129,22,11071,50000,30
"222894",12,1,70,10,4402.25,4280.34,15
"222904",2,3,41,4,905.98,6551.03,38
"222910",8,0,0,22,0,300,15
"222913",2,1,75,22,4529,3000,32
"222932",5,0,1,22,1,20000,30
"222943",13,1,237,22,8557,3000,13
"222947",8,0,0,22,0,3000,21
"222978",7,3,2,22,30,500,27
"223001",6,0,0,22,0,20000,33
"223025",9,0,1,22,60,5000,90
"223057",9,1,76,22,1654,1000,30
"223060",9,0,249,17,4666.3,9608.43,30
"223078",15,1,65,22,2222,2000,35
"223087",11,1,60,22,5553,5500,30
"223120",11,1,3,20,42.05,40.88,50
"223123",4,1,182,22,14028.56,12000,30
"223132",14,1,1343,22,97126,20000,30
"223133",13,0,17,4,1437.35,19887.9,32
"223135",13,0,11,22,1115,3000,60
"223141",9,1,23,10,1600.67,1262.36,30
"223143",11,1,76,22,3316,3000,59
"223146",7,0,15,22,1725,115000,42
"223159",1,1,40,22,1735,1600,16
"223174",7,0,2,22,11,800,15
"223175",5,0,4,4,124.78,751.71,17
"223193",9,0,99,22,1585.2,5000,30
"223206",7,0,31,22,40018,3e+06,30
"223208",14,3,0,22,0,6000,30
"223228",14,2,2,22,21,1e+05,60
"223232",11,1,50,22,1777,1100,18
"223245",14,0,292,22,23535,58000,37
"223283",11,1,141,22,6595.47,5555,34
"223284",7,0,19,2,1140.97,2669.92,32
"223287",9,0,5,22,226,50000,40
"223292",12,0,1,22,20,1750,30
"223312",11,0,15,22,588,2500,30
"223316",6,3,11,4,397.35,7994.88,30
"223332",11,0,3,22,20,1000,30
"223348",3,0,2,22,36,2000,30
"223353",8,0,8,22,172,2500,30
"223358",1,0,0,22,0,3600,30
"223371",11,0,11,22,420,10000,30
"223380",6,0,1,22,1,15000,15
"223397",7,0,0,22,0,7321,30
"223421",5,0,15,10,3035.07,21464.45,50
"223432",7,0,14,22,725,87100,30
"223434",11,0,5,22,670,3500,30
"223451",7,0,0,4,0,3755.95,30
"223455",7,0,15,22,664,5000,30
"223458",7,0,0,22,0,4000,30
"223473",7,1,19,22,449,300,50
"223519",1,0,4,22,730,3000,20
"223520",6,1,70,4,5776,4453.35,45
"223521",7,0,2,22,26,15000,60
"223524",11,1,9,10,200.72,185.28,10
"223525",13,0,24,22,874,1000,30
"223533",9,0,24,22,1270,12000,30
"223537",14,0,8,22,447,50000,50
"223540",1,1,21,22,1780,1400,27
"223547",15,1,45,10,2448.42,2044.61,30
"223551",14,0,3,22,115,60000,60
"223557",15,1,29,22,5050,2500,60
"223570",9,1,266,22,7855,7000,31
"223581",7,0,15,22,3532.01,10000,33
"223593",7,1,35,2,1866.06,1504.89,20
"223599",7,0,13,22,1890,3500,14
"223601",7,0,0,22,0,3e+05,60
"223602",11,0,32,22,2990,12500,40
"223607",8,1,66,22,5892.01,5000,30
"223617",5,0,4,13,95.86,1141.2,40
"223626",7,0,5,22,102,10000,30
"223638",8,1,90,22,3201,3000,30
"223639",14,1,54,22,3003,2000,20
"223660",8,0,1,22,25,15000,29
"223665",13,1,67,22,3928,3500,22
"223676",13,0,0,22,0,40000,30
"223681",11,1,49,22,3975.18,3800,50
"223682",11,0,2,22,22.4,3000,43
"223686",14,3,25,22,1598.9,14250,30
"223692",1,1,148,22,16177,12500,30
"223702",7,0,2,22,35,10000,30
"223707",5,1,226,22,12728,12500,30
"223721",7,0,14,22,775,20000,30
"223728",11,1,94,22,5385,5000,44
"223764",11,1,63,22,5100,4100,20
"223808",1,0,0,22,0,1,60
"223809",11,2,1605,22,420820,50000,60
"223816",14,0,0,8,0,108640.15,60
"223823",5,1,2383,22,67159,7500,60
"223828",1,0,13,22,1450,3200,45
"223836",3,0,21,22,1195,2000,26
"223837",11,0,4,22,75,5000,30
"223847",13,0,11,22,279,5000,30
"223858",5,0,1,10,17.13,367030.84,30
"223860",13,0,7,22,225,25000,30
"223862",14,1,32,7,1433.44,1432.73,30
"223866",12,3,1,6,12.27,55789.87,30
"223886",7,1,85,22,5730,5000,49
"223889",13,1,332,22,12800.31,3000,27
"223893",12,0,0,22,0,500,30
"223914",9,1,26,10,431.99,106.1,30
"223924",9,1,27,22,1871,1500,30
"223932",7,1,54,22,3445,3000,7
"223934",14,0,48,4,4987.1,117928.87,45
"223935",9,0,0,10,0,6833.38,30
"223939",11,1,47,22,2705,2600,42
"223948",1,1,147,22,10488,7500,30
"223957",1,3,0,11,0,21260.69,27
"223973",6,1,27,22,1215,1000,25
"223983",6,0,0,22,0,1000,25
"223998",9,1,58,10,8547.18,4555.26,30
"224013",6,0,0,22,0,3000,30
"224018",2,1,34,22,5023,5000,30
"224026",7,0,0,22,0,35000,30
"224028",12,0,8,22,715,3000,30
"224051",5,0,15,22,221,1250,31
"224053",8,1,151,22,12481,12000,43
"224066",13,0,0,22,0,2000,23
"224086",2,1,534,22,20633,15000,30
"224094",7,0,33,22,1418,8500,45
"224095",14,0,0,22,0,2e+05,45
"224101",11,1,37,10,2303.2,2119.51,60
"224108",5,0,63,1,3599.35,29671.22,30
"224126",11,1,142,22,10093.72,7500,34
"224155",5,0,437,22,92867.01,215000,31
"224175",7,1,47,22,6235,6000,30
"224183",9,0,0,22,0,10000,30
"224186",5,1,98,4,4907.47,4558.3,30
"224194",6,3,3,22,127,6000,30
"224201",1,0,2,22,50,2000,30
"224212",14,3,22,2,1241.78,7646.43,30
"224233",11,0,2,22,6,5000,30
"224254",13,1,86,22,8354,8000,45
"224263",14,0,12,22,1155,19500,34
"224274",11,1,43,4,1439.65,1384.27,30
"224279",7,0,0,10,0,3728,19
"224281",9,1,88,22,4596,4000,37
"224291",1,3,0,22,0,9000,45
"224301",11,3,0,22,0,90000,30
"224304",13,0,94,22,5978,7750,30
"224316",13,0,0,22,0,23556,30
"224325",7,1,16,22,846,600,12
"224337",5,0,8,22,295,2500,30
"224344",2,1,105,22,4212,4000,30
"224366",13,0,25,22,1642.42,8000,36
"224368",14,0,37,22,4622.01,15000,30
"224380",13,1,22,22,595,500,20
"224384",7,1,15,10,988.84,825.41,14
"224397",1,1,116,22,5670,4600,30
"224434",9,1,218,22,8109,7500,31
"224447",12,0,0,10,0,4377.39,16
"224449",1,1,19,10,331.82,195.19,30
"224466",5,1,35,22,4595,4000,30
"224470",9,1,82,22,7953,7500,40
"224490",9,0,239,22,28491,1e+05,32
"224498",14,1,167,22,8195.11,4300,35
"224516",9,0,5,22,42,3000,30
"224521",14,0,4,10,256.81,16050.59,21
"224522",13,0,9,22,275,2000,30
"224529",6,0,1,22,90,1500,37
"224550",13,0,0,22,0,500,35
"224553",11,0,3,22,200,16500,91
"224563",11,1,61,22,9287,9000,30
"224574",14,0,3,22,80,45000,30
"224582",2,1,41,22,1202.75,800,30
"224587",14,1,42,22,1165,1000,30
"224619",8,0,42,22,3836,30000,43
"224622",1,1,46,22,1925,1900,60
"224635",7,1,29,22,1405,1000,30
"224636",12,1,486,10,13725.54,1865.18,30
"224641",7,0,4,22,200,15000,85
"224647",1,0,0,22,0,5000,23
"224666",9,1,1792,22,82785,10000,36
"224671",6,0,1,22,10,250,18
"224679",5,0,114,22,7534,50000,58
"224694",10,3,14,22,930,40000,28
"224711",11,1,40,22,2950.01,2500,35
"224712",1,0,33,22,516,1000,30
"224730",14,1,172,22,33793,33331,29
"224745",14,0,5,22,728,15000,30
"224746",11,1,54,22,3489,3000,60
"224759",9,0,1,22,75,1200,30
"224763",7,0,2,22,2,1800,20
"224776",13,0,8,10,184.94,30823.48,60
"224783",8,0,1,10,33.62,16808.98,30
"224805",15,1,36,22,2522,1000,90
"224829",5,1,84,22,10805,10000,45
"224844",11,1,58,22,3850,3500,28
"224845",1,3,3,22,135,4500,57
"224846",1,1,55,22,2766,1985,30
"224867",7,1,38,22,1527,1000,23
"224877",8,0,7,22,215,8000,26
"224885",5,0,2,22,262,75000,30
"224886",10,1,208,22,17095,15000,45
"224888",7,0,7,22,175,3500,71
"224890",7,0,426,22,33545.07,297000,40
"224894",8,0,116,22,20814,75000,31
"224919",9,0,1,22,10,75000,25
"224921",14,0,19,22,2150,90000,30
"224922",1,1,90,22,5200,5000,62
"224923",11,1,69,6,4246.92,4148.54,54
"224925",5,0,41,2,968.58,4701.83,30
"224926",8,0,8,22,1310,30000,30
"224936",13,0,5,22,99,1500,45
"224937",7,1,25,10,1084.11,917.32,20
"224945",1,1,58,22,1291,50,20
"224946",8,1,22,22,5575,5000,30
"224972",4,1,28,22,4053,3500,45
"224973",14,0,9,22,210,25000,31
"224974",9,1,771,10,53118.03,8868.52,30
"224991",7,0,0,22,0,25000,30
"225005",6,1,86,17,16920.48,16759.59,30
"225010",2,0,3,22,26,800,30
"225021",14,1,668,22,56447,35000,25
"225030",8,0,0,22,0,34000,31
"225037",8,0,10,22,197,30000,28
"225054",8,0,1,10,1.28,63891.23,30
"225059",14,1,98,2,6596.07,3822.92,30
"225086",13,0,2,22,35,8000,30
"225111",2,0,0,4,0,759.01,30
"225114",3,1,110,22,4245,3700,21
"225121",13,1,29,22,930,650,60
"225139",5,0,34,4,3737.98,9537.62,45
"225151",11,1,13,10,221.44,122.34,46
"225158",9,1,962,22,60901.5,9500,53
"225176",1,0,36,22,1690,3000,45
"225197",6,0,0,22,0,550,30
"225202",11,1,13,22,915,750,40
"225209",14,0,9,4,171.95,23029.09,25
"225215",14,0,1,22,5,125,30
"225235",5,3,70,22,8319.5,50000,48
"225238",2,1,374,22,20703.9,20000,31
"225245",11,3,1,22,100,15000,60
"225261",9,3,0,22,0,2500,31
"225262",9,1,367,22,10881,6000,29
"225269",7,1,120,22,17786,15000,35
"225275",1,1,85,22,4577,4200,30
"225298",9,1,341,2,12422.67,7026.44,36
"225299",5,0,4,22,201,50000,30
"225302",7,0,2,22,70,5000,30
"225330",7,0,0,22,0,500,20
"225333",13,0,0,22,0,17000,30
"225351",13,3,2,22,45,15000,30
"225357",11,0,10,22,586,14000,30
"225360",9,1,34,22,1191,500,17
"225364",1,3,3,22,590,7499,38
"225370",9,1,465,22,35978,3000,37
"225383",6,0,1,2,7.1,1419.24,30
"225391",8,0,0,22,0,30000,30
"225394",7,0,1,22,25,1500,44
"225411",9,1,459,22,26775.5,26000,30
"225419",15,1,183,22,12730.42,10000,30
"225422",11,0,58,22,4290,12000,30
"225424",11,1,27,22,2552,2500,34
"225433",7,1,512,22,25022.34,15000,30
"225447",13,0,9,22,269,6000,30
"225461",1,0,6,22,121,6000,19
"225495",1,0,2,10,56.6,404.3,30
"225507",4,1,24,10,1145.41,743.77,30
"225540",13,0,1,22,1,10000,30
"225542",5,1,1435,22,112768.25,20000,45
"225549",13,1,335,22,27598,25000,22
"225554",11,0,1,22,5,500,30
"225557",9,0,75,22,1825,7000,30
"225560",1,1,30,22,2130,1200,9
"225592",9,1,89,6,3404,2750.49,23
"225603",8,0,1,22,1,50000,30
"225636",7,0,204,22,33272.03,1e+05,22
"225641",1,1,50,22,2043,1000,60
"225645",4,0,24,22,1225,48500,33
"225660",3,1,33,22,2572,400,5
"225671",7,0,0,22,0,5000,60
"225674",7,0,1,22,200,30000,30
"225687",7,0,2,22,125,3800,30
"225696",9,1,434,22,46050.42,25000,28
"225702",1,0,0,22,0,1449,30
"225716",3,0,4,22,31,1500,11
"225721",3,0,7,22,890,25000,30
"225733",13,0,116,22,18594,25000,45
"225741",7,1,7,22,300,300,30
"225747",7,0,18,22,6504,12500,40
"225748",7,1,81,22,6150,5000,42
"225772",7,0,1,22,8,800,30
"225777",9,1,45,10,2311.61,1337.74,13
"225793",3,0,4,22,281,1800,30
"225794",9,1,1653,22,52359.44,40000,28
"225799",14,1,160,22,28926,20000,27
"225807",3,0,4,22,70,15000,30
"225815",14,0,15,22,1408,35000,39
"225825",7,0,0,22,0,7000,28
"225829",7,0,9,10,522.66,3167.66,38
"225833",14,0,9,8,2018.74,120450,33
"225845",9,0,0,22,0,10000,30
"225847",11,1,1,22,20,1,30
"225884",1,0,3,22,85,1000,30
"225892",2,0,6,22,400,7000,62
"225899",2,0,18,22,446,5500,30
"225910",9,0,33,22,3339,19000,30
"225911",3,0,0,22,0,100,60
"225912",5,0,104,22,6764,15000,28
"225919",14,0,1,22,50,24000,60
"225934",15,1,64,22,3135,3000,30
"225944",6,0,2,22,100,500,30
"225974",8,0,1,22,10,7000,27
"225987",6,0,0,22,0,8000,30
"226008",5,1,946,22,37870,10000,60
"226014",11,0,9,22,2149,25000,51
"226048",7,1,16,22,2825,2800,30
"226053",5,0,0,22,0,50,60
"226059",11,0,0,22,0,2000,30
"226087",7,1,61,22,5622.24,4500,35
"226101",13,1,18,22,475,450,30
"226111",5,0,2,22,6,2500,30
"226142",15,3,0,22,0,5000,90
"226149",9,0,5,22,165,10000,45
"226152",9,1,310,22,9268,8000,30
"226171",7,0,2,22,15,4000,40
"226172",7,0,0,22,0,0.5,7
"226178",5,1,103,2,7816.41,7675.19,30
"226182",14,3,0,22,0,5000,30
"226189",6,0,5,22,190,400,30
"226190",8,0,15,10,1625.09,6547.5,14
"226200",8,0,3,22,55,5000,60
"226204",13,0,29,22,1308,7500,30
"226207",9,3,3,19,2.19,182.83,30
"226217",7,0,3,22,400,5000,30
"226240",7,0,55,22,3604,48000,31
"226245",11,0,4,22,66,200,60
"226254",7,0,0,22,0,3000,14
"226271",3,1,524,22,24396,10000,30
"226280",7,1,56,22,5001,5000,30
"226307",8,0,40,10,1253.56,2270.94,60
"226314",8,1,182,22,17023,15000,35
"226342",11,0,1,22,1,30000,60
"226355",9,0,13,22,35,5000,30
"226361",13,3,8,22,500,5000,30
"226383",6,0,7,10,116,414.3,18
"226398",9,1,7,22,1091,100,30
"226401",13,0,2,22,31,15000,30
"226424",8,3,1,22,10,1e+05,22
"226443",11,0,12,22,1570,6500,30
"226484",15,0,7,22,1225,20000,60
"226501",9,0,15,22,560,10000,30
"226505",5,0,1,22,1,9000,30
"226514",9,0,1,22,40,5000,60
"226521",13,1,53,22,4154,4000,50
"226523",7,0,0,2,0,263.55,60
"226540",7,0,2,22,105,2000,60
"226542",11,0,145,22,8259,20000,30
"226555",4,0,2,22,26,3000,30
"226575",5,0,209,22,16836.87,30000,30
"226599",7,0,8,22,400,12000,68
"226603",5,0,63,2,7387.71,146715.82,41
"226636",7,0,0,22,0,29950,41
"226654",7,0,3,22,101,750,8
"226662",11,1,443,22,15400.36,12000,23
"226670",11,0,10,10,772.12,3223.88,30
"226698",4,0,8,22,515,3000,30
"226700",1,3,1,22,5,50000,13
"226702",8,3,0,13,0,46.06,60
"226714",11,1,80,22,5286.66,5000,30
"226717",14,0,47,22,4627.88,50000,31
"226720",9,0,6,22,226,30000,30
"226721",9,1,692,22,70455.65,70000,30
"226726",8,1,476,22,39232,38000,31
"226730",11,1,69,22,4519,4000,10
"226736",2,1,48,22,1115,975,28
"226743",3,0,2,22,2,2600,30
"226745",7,0,2,22,150,2500,30
"226774",9,1,248,10,13194.62,10437.01,30
"226783",11,0,0,22,0,7000,45
"226787",14,0,2,4,46.79,36697.25,35
"226789",6,3,15,22,2841,25000,42
"226800",2,1,66,10,1423.59,780.76,21
"226822",14,1,530,22,137325.78,50000,31
"226847",13,1,120,22,4808.13,4500,30
"226866",2,0,7,10,282.23,2276.04,45
"226869",2,0,78,22,2186,5096,30
"226885",7,1,5,22,260,200,16
"226887",14,0,491,22,75283.5,130000,45
"226899",7,0,6,22,451,10000,43
"226904",8,0,38,22,921,9500,45
"226937",9,0,311,22,7881.68,12666,35
"226939",7,0,4,22,560,4200,62
"226960",8,0,2,17,6.49,324.42,30
"226970",7,1,73,22,2065,2000,30
"226972",15,0,5,22,135,150000,45
"226979",5,0,4,10,305.86,611.72,30
"226991",15,1,33,22,4825,3000,30
"227006",14,0,33,6,1062.56,612588.13,60
"227023",7,1,19,22,1310,1250,35
"227053",6,0,13,19,1482.76,3309.72,30
"227056",2,1,126,20,4894.88,4001.07,30
"227065",11,1,20,22,1145,1000,31
"227068",7,1,55,10,2397.7,1509.89,30
"227079",13,1,11,22,1150,1000,60
"227093",5,0,6,22,934,4000,50
"227097",9,1,31,10,667.36,121.56,60
"227099",11,1,58,22,1649.55,1500,17
"227111",14,0,35,2,748.24,26832.26,30
"227115",5,1,288,2,62034.49,14192.45,46
"227127",11,0,40,15,3161.98,13966.32,60
"227129",7,1,1628,22,216260.28,2e+05,30
"227138",9,3,61,4,1370.59,22932.27,36
"227144",9,0,26,22,644,1000,30
"227145",14,1,1219,22,132524,38000,38
"227149",7,1,97,22,24913,24855,33
"227153",13,0,2,22,20,3000,30
"227154",8,1,59,2,7141.52,5767.43,53
"227171",7,3,0,10,0,530.85,25
"227174",6,1,62,22,12032.5,12000,40
"227190",9,0,52,22,1947,25000,46
"227194",14,0,10,22,275,105000,30
"227219",14,0,4,22,76,50000,30
"227224",12,3,2,20,104.41,5800.33,30
"227232",14,0,0,2,0,821085.47,30
"227235",7,3,3,22,240,10000,30
"227236",13,0,4,22,345,8000,30
"227260",11,0,10,22,584,2850,24
"227262",8,0,0,22,0,10000,30
"227267",11,1,596,22,37727.27,22000,32
"227268",12,0,5,4,128.44,2752.29,28
"227272",13,0,4,22,210,5000,32
"227287",1,0,0,22,0,300,30
"227302",7,0,17,10,785.39,2309.97,30
"227326",5,1,914,22,19234.5,14000,31
"227329",14,0,1,22,6,111000,30
"227342",8,1,236,22,16763,12000,32
"227349",7,1,69,22,7501.99,7500,30
"227376",7,1,44,22,6171,6000,30
"227380",13,1,198,22,12111,8300,25
"227408",9,0,8,10,69.95,21763.46,30
"227431",8,0,3,22,300,25000,30
"227448",5,1,53,22,1339.78,1099,7
"227452",13,1,216,13,11036.88,4387.99,51
"227463",7,1,83,22,11123.02,10000,61
"227478",1,0,9,22,202,1600,30
"227509",14,0,1,22,28,15000,40
"227517",7,0,6,22,380,1e+06,30
"227529",1,0,27,4,2313.11,12063.42,40
"227541",8,1,140,22,22404,15000,30
"227626",7,0,0,22,0,5000,30
"227631",2,1,77,22,6293,2500,15
"227634",6,0,1,22,1,15000,25
"227656",7,0,0,22,0,5000,30
"227659",9,1,130,22,11664,1000,30
"227663",9,0,2,22,13,10000,30
"227674",12,3,0,22,0,2000,35
"227680",7,1,788,22,50001,20000,25
"227699",15,1,25,22,2125,2000,46
"227702",15,1,83,2,35654.33,35240.23,30
"227711",5,0,15,22,1160,15000,30
"227714",11,1,26,22,2076,2000,30
"227716",5,1,1886,22,193547.01,5000,35
"227761",11,0,2,22,11,10000,39
"227783",13,0,1,17,12.45,4357.52,30
"227795",13,0,3,22,7,3500,30
"227797",7,1,8,22,3535,3500,29
"227807",2,1,286,22,8955.41,7000,30
"227853",14,3,0,10,0,25706.94,40
"227865",4,1,48,22,3631.07,3500,27
"227872",14,0,22,22,2191,80000,30
"227882",14,0,46,19,13098.16,38553.47,45
"227888",1,1,259,22,20578,20000,30
"227891",15,1,146,22,8328,8000,29
"227892",7,0,2,22,2,20000,60
"227914",11,1,335,19,17973.78,15294.97,21
"227920",12,0,1,22,100,6000,40
"227927",13,0,2,22,65,8000,58
"227934",8,0,11,22,1236,5000,30
"227936",6,3,0,22,0,3000,23
"227940",5,1,4,10,193.34,152.24,30
"227943",14,1,966,10,85671.34,49086.53,30
"227959",11,3,0,22,0,30000,30
"227974",11,0,0,8,0,322230.7,53
"227984",1,1,46,22,2717,2500,25
"227987",9,0,19,10,396.92,4860.27,27
"228000",10,0,3,22,8,1000,30
"228004",7,0,0,4,0,43849.16,45
"228013",6,0,0,22,0,4000,25
"228022",2,0,25,4,1193.57,9389.32,40
"228028",6,0,1,22,35,2000,30
"228035",11,0,10,22,415,10950,36
"228060",11,1,30,22,2106.66,1750,60
"228068",6,0,13,22,236,7000,30
"228083",9,1,134,22,3411,1200,30
"228095",5,1,437,22,32637,7000,31
"228106",11,1,26,22,1255,1100,17
"228136",13,0,5,22,133,400,30
"228137",14,3,11,10,41.56,27947.77,37
"228154",8,0,10,22,118,1500,45
"228161",5,1,186,22,31203,25000,30
"228162",9,1,398,8,9397.79,2635.24,24
"228186",2,0,7,22,162,5000,30
"228202",2,0,4,22,160,2500,60
"228206",10,1,80,22,11520,11500,30
"228218",13,0,0,22,0,1500,35
"228221",9,0,4,22,40,250,31
"228226",9,0,33,10,1345.45,26150.63,60
"228227",5,1,192,22,13583,10000,29
"228229",9,1,50,10,2228.02,168.41,25
"228235",1,0,5,22,440,1000,20
"228245",10,1,36,22,6474,5000,30
"228260",2,1,203,22,9292,6000,30
"228268",1,0,6,22,106,3600,35
"228274",13,0,0,22,0,18000,30
"228275",2,1,38,22,1965,1250,14
"228278",5,0,7,22,211,1000,30
"228287",5,1,266,17,37242.59,17122.51,30
"228298",9,0,1,22,1,1e+05,30
"228312",7,0,0,22,0,3500,20
"228332",14,0,1,22,1,2200,30
"228336",10,1,180,22,13640.5,10000,30
"228337",3,0,7,22,380,1200,31
"228382",2,1,82,22,3500,3000,41
"228388",14,0,9,22,163,1e+05,30
"228419",2,1,2941,22,202756.69,55000,30
"228449",15,1,30,22,1510,1500,14
"228460",12,1,247,10,28285.21,26190.01,32
"228461",8,1,72,2,13358.2,12373.49,15
"228477",11,1,79,9,5450.81,5312.68,60
"228486",7,0,0,4,0,19116.07,20
"228489",6,0,0,10,0,715.48,30
"228505",3,0,1,22,25,10000,56
"228515",5,0,37,2,1043.42,1375.94,22
"228524",11,0,4,22,275,10000,30
"228543",7,1,17,22,2001.11,2000,60
"228568",5,1,200,22,5356,1000,30
"228582",13,1,124,22,15626,15000,30
"228596",13,0,2,22,21,5000,30
"228609",5,0,39,22,595,7600,28
"228610",5,1,1005,22,35341.55,22000,45
"228662",9,0,28,12,1381.19,9435.97,30
"228671",15,1,46,22,2480,2000,26
"228673",6,1,980,22,120195.02,15000,42
"228691",5,1,91,22,1546,500,23
"228704",5,0,43,19,774.81,1631.19,9
"228714",1,1,105,22,5380.36,5000,30
"228718",7,3,0,22,0,4000,30
"228723",5,0,1,10,22.05,3674.8,21
"228735",13,0,24,22,2341,8500,30
"228748",1,1,23,22,1156,1099,40
"228773",12,0,1,22,20,7950,15
"228775",5,0,276,22,35180,52000,39
"228781",3,0,1,22,275,7500,30
"228793",3,0,1,22,1,1500,30
"228798",13,0,1,22,5,15000,45
"228809",6,0,141,22,8901,25000,15
"228820",9,0,3,22,110,150000,30
"228830",15,0,1,22,20,5000,73
"228849",7,0,14,9,762.65,10864.02,33
"228888",6,0,132,4,148786.35,1179059.9,41
"228891",9,3,5,22,305,578,30
"228901",12,1,64,22,4312,4135,33
"228917",7,1,36,22,3500.76,3000,21
"228926",14,0,126,22,13309,30000,42
"228936",3,0,11,22,274,1000,23
"228942",2,0,7,22,244.33,1000,30
"228950",7,0,5,22,435,25000,60
"228954",14,1,116,22,11614,10000,31
"228959",13,0,1,22,10,2000,60
"228971",1,1,42,10,2965.43,2143.68,25
"228982",7,0,22,22,1156,2500,13
"228988",2,1,161,22,4890,4500,50
"228998",7,1,14,10,465.6,443.43,30
"229008",9,1,278,10,25625.14,9087.47,30
"229011",7,0,1,9,1.11,2216.8,30
"229028",11,1,45,22,2115,2000,30
"229032",1,1,63,22,3720,3000,30
"229033",4,3,0,22,0,1600,60
"229057",5,1,39,22,2095,2000,60
"229059",7,0,1,22,250,40000,25
"229077",8,1,87,22,6000,5200,58
"229080",9,3,61,22,6217,15000,45
"229130",13,0,15,22,1776,5000,30
"229135",13,0,2,22,35,5000,30
"229140",5,0,10,22,1266,19500,24
"229157",5,1,29,22,3119,3000,30
"229158",12,0,1,22,1,200,25
"229161",1,0,7,10,442.29,2503.5,30
"229169",8,0,4,22,87,2500,30
"229178",7,0,2,22,120,3000,90
"229186",10,0,0,2,0,934.51,30
"229188",14,0,0,10,0,53052.01,30
"229191",1,1,110,22,15165,15000,30
"229195",8,1,141,4,9608.11,7422.25,30
"229213",11,0,26,22,1105,4000,20
"229216",8,3,0,22,0,1e+05,30
"229217",14,1,198,22,19777,10000,60
"229219",7,0,2,10,6.39,119840.85,40
"229227",11,0,3,22,61,650,31
"229230",6,0,6,22,396,50000,45
"229245",13,0,5,22,181,10000,91
"229249",5,0,3,6,117.2,30832.26,30
"229252",9,0,0,22,0,1e+05,60
"229253",14,0,23,22,187,1e+06,60
"229257",11,0,0,17,0,101437.71,30
"229272",11,0,6,4,268.53,6981.74,30
"229283",1,0,0,22,0,3000,30
"229284",13,0,30,22,1775,57000,30
"229295",12,1,39,22,5000,3000,20
"229298",9,2,0,22,0,500,30
"229306",11,1,6,22,1681,1000,30
"229309",11,1,20,22,1000,500,15
"229310",6,1,139,17,14026.56,2180.41,60
"229341",1,1,35,22,2627.15,2500,30
"229348",13,1,154,22,12140,12000,30
"229365",3,0,0,10,0,611.72,30
"229372",14,0,23,22,8280,125000,21
"229375",1,1,17,22,310,250,15
"229386",13,0,2,22,19,600,5
"229394",11,0,38,22,9325,13000,30
"229413",15,1,65,22,3075,3000,30
"229420",11,0,0,9,0,22131.97,30
"229421",6,1,1235,22,62163,10000,38
"229431",7,0,4,22,275,25000,30
"229447",14,1,221,22,25733,20000,45
"229452",8,0,8,22,332,500,45
"229454",2,1,34,22,575,280,30
"229458",13,0,13,22,1471,50000,30
"229460",14,0,7,22,1439,12500,30
"229461",14,0,5,22,227,12500,32
"229464",9,0,10,22,105,700,30
"229465",7,3,0,22,0,2000,30
"229480",9,1,177,22,2339,500,30
